category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology
GO:0071347	0.560573220334416	0.803301822736763	1	80	cellular response to interleukin-1	BP
GO:0043434	0.565590297935781	0.799189354823876	1	80	response to peptide hormone	BP
GO:0034976	0.572389109484444	0.793548563516157	1	79	response to endoplasmic reticulum stress	BP
GO:0006470	0.574750076610843	0.698335122425489	2	169	protein dephosphorylation	BP
GO:0040008	0.576782114824286	0.789882686339574	1	77	regulation of growth	BP
GO:0032259	0.578217028007952	0.694901962850559	2	180	methylation	BP
GO:0032956	0.583193169046747	0.784376791282247	1	77	regulation of actin cytoskeleton organization	BP
GO:0098655	0.589429495688197	0.778899394597877	1	78	monoatomic cation transmembrane transport	BP
GO:0006914	0.58964708850328	0.683758511406454	2	178	autophagy	BP
GO:0007156	0.591075890296057	0.682466502919017	2	165	homophilic cell adhesion via plasma membrane adhesion molecules	BP
GO:0017148	0.592587836147792	0.775975724425584	1	83	negative regulation of translation	BP
GO:0006508	0.593992425820929	0.557435414728192	7	666	proteolysis	BP
GO:0006310	0.597906735823039	0.77116143930853	1	85	DNA recombination	BP
GO:0065003	0.598953446549212	0.770147672363752	1	88	protein-containing complex assembly	BP
GO:0006631	0.60734129346186	0.665907150936816	2	190	fatty acid metabolic process	BP
GO:0010977	0.610701236530256	0.759452726081309	1	83	negative regulation of neuron projection development	BP
GO:0007059	0.611322993363666	0.758729486191511	1	89	chromosome segregation	BP
GO:0031647	0.611363661211242	0.758759584003403	1	86	regulation of protein stability	BP
GO:0007018	0.615291935949209	0.755212469896669	1	80	microtubule-based movement	BP
GO:0016579	0.615488813665061	0.754921160520246	1	84	protein deubiquitination	BP
GO:0042981	0.617721225660389	0.655222826145824	2	189	regulation of apoptotic process	BP
GO:0007005	0.61937364868399	0.751101446626985	1	89	mitochondrion organization	BP
GO:0008033	0.626327747550349	0.744287817653359	1	93	tRNA processing	BP
GO:0060326	0.63502396631702	0.735590525815778	1	98	cell chemotaxis	BP
GO:0090630	0.635046424767713	0.735759866154545	1	89	activation of GTPase activity	BP
GO:0009636	0.641799137243679	0.728809694530435	1	95	response to toxic substance	BP
GO:0007155	0.645189614123916	0.514307860113819	6	573	cell adhesion	BP
GO:0071346	0.64679619661636	0.723600729833615	1	99	cellular response to type II interferon	BP
GO:0000165	0.649459357147408	0.72089965161104	1	96	MAPK cascade	BP
GO:1902600	0.650558599069433	0.719635234495532	1	102	proton transmembrane transport	BP
GO:0006457	0.652038418928214	0.718050216649663	1	104	protein folding	BP
GO:0006351	0.655314191221502	0.714715305984297	1	98	DNA-templated transcription	BP
GO:0031667	0.663374478762769	0.705940640949965	1	106	response to nutrient levels	BP
GO:0045087	0.666609612061321	0.525031559713101	4	428	innate immune response	BP
GO:0050728	0.669153915717347	0.699713576831065	1	102	negative regulation of inflammatory response	BP
GO:0042060	0.682698006994755	0.684489009138248	1	105	wound healing	BP
GO:0006887	0.687853314990187	0.67856480106679	1	105	exocytosis	BP
GO:0006874	0.687870552094985	0.678584088868794	1	103	intracellular calcium ion homeostasis	BP
GO:0007565	0.690643805347251	0.675266126974857	1	108	female pregnancy	BP
GO:0006955	0.698771548398195	0.563820721747539	2	232	immune response	BP
GO:0050830	0.698822740232927	0.665314886364961	1	127	defense response to Gram-positive bacterium	BP
GO:0006366	0.702737126806411	0.660846507869961	1	112	transcription by RNA polymerase II	BP
GO:0010466	0.7174847235837	0.64249748548147	1	123	negative regulation of peptidase activity	BP
GO:0051260	0.718069292047802	0.641960579637595	1	111	protein homooligomerization	BP
GO:0007189	0.720115403862975	0.639432514619863	1	108	adenylate cyclase-activating G protein-coupled receptor signaling pathway	BP
GO:0006281	0.72960342762094	0.478312369672227	3	346	DNA repair	BP
GO:0030336	0.742618296856351	0.609802593582844	1	118	negative regulation of cell migration	BP
GO:0006935	0.742640865104697	0.609505524918222	1	136	chemotaxis	BP
GO:0006814	0.747483520589951	0.603147085990982	1	120	sodium ion transport	BP
GO:0070588	0.76175939483691	0.583148887003148	1	121	calcium ion transmembrane transport	BP
GO:0000398	0.774613946346698	0.564127549556151	1	141	mRNA splicing, via spliceosome	BP
GO:0019221	0.774994755361267	0.563600237619182	1	138	cytokine-mediated signaling pathway	BP
GO:0008380	0.776479882118075	0.461588586691444	2	268	RNA splicing	BP
GO:0007015	0.786966547716345	0.545457365386405	1	139	actin filament organization	BP
GO:0007010	0.790594641192407	0.539858051024942	1	137	cytoskeleton organization	BP
GO:0042593	0.79150208222525	0.538374968013323	1	142	glucose homeostasis	BP
GO:0051726	0.795013937510977	0.532865919720716	1	141	regulation of cell cycle	BP
GO:0018108	0.795999562967932	0.531372735736484	1	136	peptidyl-tyrosine phosphorylation	BP
GO:0048511	0.79712731045083	0.529513818957713	1	141	rhythmic process	BP
GO:0006813	0.79798232653484	0.528218941136992	1	136	potassium ion transport	BP
GO:0006816	0.798629063943145	0.527172083708705	1	137	calcium ion transport	BP
GO:0071805	0.817423115598306	0.49613094486066	1	143	potassium ion transmembrane transport	BP
GO:0002250	0.821188582137256	0.489501862732261	1	160	adaptive immune response	BP
GO:0007283	0.823192003262369	0.325306472953764	4	543	spermatogenesis	BP
GO:0098609	0.828111451401916	0.477577437903778	1	150	cell-cell adhesion	BP
GO:0006468	0.829892096037071	0.299476952617844	5	611	protein phosphorylation	BP
GO:0009617	0.832026883017342	0.470474581729932	1	166	response to bacterium	BP
GO:0010951	0.83339762237878	0.467934658117718	1	176	negative regulation of endopeptidase activity	BP
GO:0030198	0.848293084363048	0.440709204052855	1	162	extracellular matrix organization	BP
GO:0016310	0.851942955602349	0.267760256438503	5	638	phosphorylation	BP
GO:0030030	0.863390449294526	0.411312271305581	1	179	cell projection organization	BP
GO:0046777	0.871775399145923	0.394391219294336	1	175	protein autophosphorylation	BP
GO:0007568	0.876537069902252	0.384366206647593	1	194	NA	NA
GO:0051607	0.877995483288363	0.381298262984115	1	195	defense response to virus	BP
GO:0001666	0.884507890093349	0.367405452589212	1	196	response to hypoxia	BP
GO:0006397	0.891898820662079	0.272569974764352	2	351	mRNA processing	BP
GO:0051301	0.904337839842425	0.248417887470084	2	361	cell division	BP
GO:0016477	0.943832347560361	0.21990777531326	1	250	cell migration	BP
GO:0006412	0.944823632732368	0.216876415655568	1	301	translation	BP
GO:0035556	0.954367336569998	0.13903692346196	2	422	intracellular signal transduction	BP
GO:0007049	0.956102686410558	0.115152882839977	3	587	cell cycle	BP
GO:0008150	0.956708005657176	0.0670138226313565	22	2892	biological_process	BP
GO:0043547	0.967366553557815	0.145829562531498	1	306	positive regulation of GTPase activity	BP
GO:0006325	0.973270560515018	0.124878298790922	1	336	chromatin organization	BP
GO:0016567	0.983399400053498	0.0605579222605995	2	538	protein ubiquitination	BP
GO:0007165	0.996765559561097	0.00647660847165284	16	2688	signal transduction	BP
GO:0050896	0.999230050361344	0.00289125043878594	4	1319	response to stimulus	BP
GO:0007608	0.999992964215691	9.32624556295794e-05	1	1172	sensory perception of smell	BP
GO:0007186	0.999997753156817	1.11294558477844e-05	5	2076	G protein-coupled receptor signaling pathway	BP
GO:0050953	0.999999999999967	0.857083633768019	0	13	sensory perception of light stimulus	BP
GO:0010424	0.999999999999993	0.964733862575453	0	3	DNA methylation on cytosine within a CG sequence	BP
GO:0061041	0.999999999999994	0.948910566430545	0	5	regulation of wound healing	BP
GO:0002460	0.999999999999995	0.99179594986583	0	1	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	BP
GO:0009817	0.999999999999995	0.99179594986583	0	1	NA	NA
GO:0014008	0.999999999999995	0.99179594986583	0	1	positive regulation of microglia differentiation	BP
GO:0032667	0.999999999999995	0.99179594986583	0	1	regulation of interleukin-23 production	BP
GO:0032829	0.999999999999995	0.99179594986583	0	1	regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation	BP
GO:0032943	0.999999999999995	0.99179594986583	0	1	mononuclear cell proliferation	BP
GO:0045918	0.999999999999995	0.99179594986583	0	1	negative regulation of cytolysis	BP
GO:0060751	0.999999999999995	0.99179594986583	0	1	branch elongation involved in mammary gland duct branching	BP
GO:0061032	0.999999999999995	0.93519116833418	0	6	visceral serous pericardium development	BP
GO:1905313	0.999999999999995	0.99179594986583	0	1	NA	NA
GO:0110151	0.999999999999995	0.987553282282989	0	1	NA	NA
GO:2001204	0.999999999999995	0.969442364295725	0	3	regulation of osteoclast development	BP
GO:0021511	0.999999999999995	0.987840912001935	0	1	spinal cord patterning	BP
GO:0100026	0.999999999999995	0.978152030149263	0	2	NA	NA
GO:1902078	0.999999999999995	0.987840912001935	0	1	positive regulation of lateral motor column neuron migration	BP
GO:0046985	0.999999999999995	0.958160739547923	0	4	positive regulation of hemoglobin biosynthetic process	BP
GO:2000480	0.999999999999995	0.908837804402234	0	9	negative regulation of cAMP-dependent protein kinase activity	BP
GO:0050663	0.999999999999995	0.916532342817096	0	8	NA	NA
GO:1903790	0.999999999999995	0.982735840329024	0	2	guanine nucleotide transmembrane transport	BP
GO:0035685	0.999999999999995	0.977958457871202	0	2	helper T cell diapedesis	BP
GO:0042574	0.999999999999995	0.844624967816161	0	15	retinal metabolic process	BP
GO:1904000	0.999999999999995	0.948651473499251	0	5	positive regulation of eating behavior	BP
GO:0060018	0.999999999999995	0.95447416678022	0	4	astrocyte fate commitment	BP
GO:0032244	0.999999999999995	0.987196115761759	0	1	positive regulation of nucleoside transport	BP
GO:0032900	0.999999999999995	0.987196115761759	0	1	negative regulation of neurotrophin production	BP
GO:1903243	0.999999999999995	0.937116009843064	0	6	negative regulation of cardiac muscle hypertrophy in response to stress	BP
GO:0000965	0.999999999999995	0.979624007148233	0	2	mitochondrial RNA 3'-end processing	BP
GO:0007161	0.999999999999995	0.963153792575391	0	3	calcium-independent cell-matrix adhesion	BP
GO:0007624	0.999999999999995	0.975074580572138	0	2	ultradian rhythm	BP
GO:0036466	0.999999999999995	0.965598133074324	0	3	synaptic vesicle recycling via endosome	BP
GO:0045738	0.999999999999995	0.98904934224156	0	1	negative regulation of DNA repair	BP
GO:0051885	0.999999999999995	0.977972480217413	0	2	positive regulation of timing of anagen	BP
GO:0061481	0.999999999999995	0.98904934224156	0	1	response to TNF agonist	BP
GO:0090071	0.999999999999995	0.976063408849546	0	2	negative regulation of ribosome biogenesis	BP
GO:1902546	0.999999999999995	0.98904934224156	0	1	NA	NA
GO:1902721	0.999999999999995	0.988633814115919	0	1	negative regulation of prolactin secretion	BP
GO:1903071	0.999999999999995	0.939043794842586	0	6	NA	NA
GO:0015747	0.999999999999996	0.935696154323289	0	6	urate transport	BP
GO:0034370	0.999999999999996	0.981068201574664	0	2	triglyceride-rich lipoprotein particle remodeling	BP
GO:0036138	0.999999999999996	0.987396968216628	0	1	peptidyl-histidine hydroxylation	BP
GO:0042265	0.999999999999996	0.987396968216628	0	1	NA	NA
GO:0044341	0.999999999999996	0.968522913372698	0	3	sodium-dependent phosphate transport	BP
GO:0051754	0.999999999999996	0.948401829960705	0	5	meiotic sister chromatid cohesion, centromeric	BP
GO:0070837	0.999999999999996	0.942246086968209	0	6	dehydroascorbic acid transport	BP
GO:1902915	0.999999999999996	0.978620790666267	0	2	negative regulation of protein polyubiquitination	BP
GO:0032919	0.999999999999996	0.990496784665436	0	1	spermine acetylation	BP
GO:0032920	0.999999999999996	0.990496784665436	0	1	putrescine acetylation	BP
GO:0034769	0.999999999999996	0.971467849965834	0	3	basement membrane disassembly	BP
GO:0046204	0.999999999999996	0.990496784665436	0	1	nor-spermidine metabolic process	BP
GO:0050655	0.999999999999996	0.988251432147814	0	1	dermatan sulfate proteoglycan metabolic process	BP
GO:1904811	0.999999999999996	0.988615345754034	0	1	positive regulation of dense core granule transport	BP
GO:1905281	0.999999999999996	0.988615345754034	0	1	positive regulation of retrograde transport, endosome to Golgi	BP
GO:0000469	0.999999999999996	0.970716829723143	0	3	NA	NA
GO:0000729	0.999999999999996	0.929078640993891	0	6	DNA double-strand break processing	BP
GO:0014052	0.999999999999996	0.987853662192289	0	1	regulation of gamma-aminobutyric acid secretion	BP
GO:0014808	0.999999999999996	0.915826253902417	0	8	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	BP
GO:0032958	0.999999999999996	0.886668257674815	0	11	inositol phosphate biosynthetic process	BP
GO:0051661	0.999999999999996	0.943647575408082	0	5	maintenance of centrosome location	BP
GO:0061325	0.999999999999996	0.976849113111069	0	2	cell proliferation involved in outflow tract morphogenesis	BP
GO:0006258	0.999999999999996	0.99085376457069	0	1	UDP-glucose catabolic process	BP
GO:0006621	0.999999999999996	0.922820670562695	0	7	protein retention in ER lumen	BP
GO:0006808	0.999999999999996	0.978054772625569	0	2	regulation of nitrogen utilization	BP
GO:0021501	0.999999999999996	0.99085376457069	0	1	prechordal plate formation	BP
GO:0021547	0.999999999999996	0.99085376457069	0	1	midbrain-hindbrain boundary initiation	BP
GO:0021644	0.999999999999996	0.986775039584056	0	1	vagus nerve morphogenesis	BP
GO:0021793	0.999999999999996	0.986775039584056	0	1	chemorepulsion of branchiomotor axon	BP
GO:0021993	0.999999999999996	0.99085376457069	0	1	initiation of neural tube closure	BP
GO:0030730	0.999999999999996	0.956208198404586	0	4	sequestering of triglyceride	BP
GO:0032075	0.999999999999996	0.987751708320768	0	1	positive regulation of nuclease activity	BP
GO:0033275	0.999999999999996	0.99085376457069	0	1	actin-myosin filament sliding	BP
GO:0048087	0.999999999999996	0.978054772625569	0	2	positive regulation of developmental pigmentation	BP
GO:0050923	0.999999999999996	0.986775039584056	0	1	regulation of negative chemotaxis	BP
GO:0060040	0.999999999999996	0.918431638022677	0	7	retinal bipolar neuron differentiation	BP
GO:0060121	0.999999999999996	0.992279945594557	0	1	vestibular receptor cell stereocilium organization	BP
GO:0070940	0.999999999999996	0.942821059386114	0	5	NA	NA
GO:0071447	0.999999999999996	0.919058647824046	0	7	cellular response to hydroperoxide	BP
GO:2000048	0.999999999999996	0.913201109476719	0	9	negative regulation of cell-cell adhesion mediated by cadherin	BP
GO:0002458	0.999999999999996	0.988574086142314	0	1	peripheral T cell tolerance induction	BP
GO:0002509	0.999999999999996	0.988574086142314	0	1	central tolerance induction to self antigen	BP
GO:0006639	0.999999999999996	0.987024844164319	0	1	acylglycerol metabolic process	BP
GO:0016998	0.999999999999996	0.979227170692125	0	2	cell wall macromolecule catabolic process	BP
GO:0033135	0.999999999999996	0.92515006214112	0	6	regulation of peptidyl-serine phosphorylation	BP
GO:0035934	0.999999999999996	0.990479696412865	0	1	corticosterone secretion	BP
GO:0042116	0.999999999999996	0.867882030490158	0	14	macrophage activation	BP
GO:0042450	0.999999999999996	0.976783536578069	0	2	arginine biosynthetic process via ornithine	BP
GO:0050795	0.999999999999996	0.921739614728633	0	7	regulation of behavior	BP
GO:0086002	0.999999999999996	0.849091534640711	0	13	cardiac muscle cell action potential involved in contraction	BP
GO:0090362	0.999999999999996	0.975848716895436	0	2	positive regulation of platelet-derived growth factor production	BP
GO:0097402	0.999999999999996	0.975461814337584	0	2	neuroblast migration	BP
GO:0098969	0.999999999999996	0.969204416225143	0	3	neurotransmitter receptor transport to postsynaptic membrane	BP
GO:0120189	0.999999999999996	0.987200565767784	0	1	positive regulation of bile acid secretion	BP
GO:1903236	0.999999999999996	0.97628206190978	0	2	regulation of leukocyte tethering or rolling	BP
GO:1903238	0.999999999999996	0.890063158545241	0	10	positive regulation of leukocyte tethering or rolling	BP
GO:2000368	0.999999999999996	0.979509717660254	0	2	positive regulation of acrosomal vesicle exocytosis	BP
GO:2000410	0.999999999999996	0.988574086142314	0	1	regulation of thymocyte migration	BP
GO:0001820	0.999999999999996	0.977963519534067	0	2	serotonin secretion	BP
GO:0001827	0.999999999999996	0.966143938533716	0	3	inner cell mass cell fate commitment	BP
GO:0001921	0.999999999999996	0.856803186085718	0	15	positive regulation of receptor recycling	BP
GO:0002385	0.999999999999996	0.936337531902871	0	6	mucosal immune response	BP
GO:0002729	0.999999999999996	0.933326591840071	0	6	positive regulation of natural killer cell cytokine production	BP
GO:0006168	0.999999999999996	0.980434585292039	0	2	adenine salvage	BP
GO:0008037	0.999999999999996	0.977042537344545	0	2	cell recognition	BP
GO:0009223	0.999999999999996	0.980420477225683	0	2	pyrimidine deoxyribonucleotide catabolic process	BP
GO:0009266	0.999999999999996	0.927275615868596	0	7	response to temperature stimulus	BP
GO:0010917	0.999999999999996	0.853722474339786	0	15	negative regulation of mitochondrial membrane potential	BP
GO:0016072	0.999999999999996	0.989622643562518	0	1	rRNA metabolic process	BP
GO:0021610	0.999999999999996	0.966378722775621	0	3	facial nerve morphogenesis	BP
GO:0030643	0.999999999999996	0.901586420605017	0	9	intracellular phosphate ion homeostasis	BP
GO:0032307	0.999999999999996	0.980099338318532	0	2	negative regulation of prostaglandin secretion	BP
GO:0032723	0.999999999999996	0.989622643562518	0	1	positive regulation of connective tissue growth factor production	BP
GO:0032752	0.999999999999996	0.977963519534067	0	2	positive regulation of interleukin-3 production	BP
GO:0033633	0.999999999999996	0.978483234627092	0	2	negative regulation of cell-cell adhesion mediated by integrin	BP
GO:0036088	0.999999999999996	0.988777971036483	0	1	D-serine catabolic process	BP
GO:0042036	0.999999999999996	0.965255210645153	0	3	NA	NA
GO:0044026	0.999999999999996	0.974874596280474	0	2	NA	NA
GO:0045425	0.999999999999996	0.977963519534067	0	2	NA	NA
GO:0046083	0.999999999999996	0.980434585292039	0	2	adenine metabolic process	BP
GO:0046185	0.999999999999996	0.978591646797974	0	2	aldehyde catabolic process	BP
GO:0050867	0.999999999999996	0.963782592031357	0	3	positive regulation of cell activation	BP
GO:0050917	0.999999999999996	0.9313205221594	0	6	sensory perception of umami taste	BP
GO:0051391	0.999999999999996	0.989622643562518	0	1	tRNA acetylation	BP
GO:0051606	0.999999999999996	0.977042537344545	0	2	detection of stimulus	BP
GO:0051664	0.999999999999996	0.988777971036483	0	1	nuclear pore localization	BP
GO:0055130	0.999999999999996	0.988777971036483	0	1	D-alanine catabolic process	BP
GO:0070966	0.999999999999996	0.956001913712968	0	4	nuclear-transcribed mRNA catabolic process, no-go decay	BP
GO:0110135	0.999999999999996	0.963466685587991	0	3	Norrin signaling pathway	BP
GO:1903006	0.999999999999996	0.980667177543576	0	2	positive regulation of protein K63-linked deubiquitination	BP
GO:1904812	0.999999999999996	0.989622643562518	0	1	rRNA acetylation involved in maturation of SSU-rRNA	BP
GO:1905243	0.999999999999996	0.979097681494768	0	2	cellular response to 3,3',5-triiodo-L-thyronine	BP
GO:1905828	0.999999999999996	0.988580916047424	0	1	regulation of prostaglandin catabolic process	BP
GO:2000231	0.999999999999996	0.989622643562518	0	1	positive regulation of pancreatic stellate cell proliferation	BP
GO:0000712	0.999999999999996	0.837450258065712	0	17	resolution of meiotic recombination intermediates	BP
GO:0001550	0.999999999999996	0.964706759212333	0	3	ovarian cumulus expansion	BP
GO:0002632	0.999999999999996	0.987845374088152	0	1	negative regulation of granuloma formation	BP
GO:0002691	0.999999999999996	0.990721074765473	0	1	regulation of cellular extravasation	BP
GO:0002851	0.999999999999996	0.987356912104276	0	1	positive regulation of peripheral T cell tolerance induction	BP
GO:0003131	0.999999999999996	0.987356912104276	0	1	mesodermal-endodermal cell signaling	BP
GO:0006103	0.999999999999996	0.844161102803434	0	16	2-oxoglutarate metabolic process	BP
GO:0006290	0.999999999999996	0.941586782681673	0	5	pyrimidine dimer repair	BP
GO:0006714	0.999999999999996	0.990721074765473	0	1	sesquiterpenoid metabolic process	BP
GO:0006798	0.999999999999996	0.944400525625892	0	5	polyphosphate catabolic process	BP
GO:0007285	0.999999999999996	0.990368387012331	0	1	primary spermatocyte growth	BP
GO:0015827	0.999999999999996	0.950780715546695	0	4	tryptophan transport	BP
GO:0019287	0.999999999999996	0.968806855600102	0	3	isopentenyl diphosphate biosynthetic process, mevalonate pathway	BP
GO:0019389	0.999999999999996	0.990721074765473	0	1	glucuronoside metabolic process	BP
GO:0021763	0.999999999999996	0.988631149096458	0	1	subthalamic nucleus development	BP
GO:0032098	0.999999999999996	0.929485025146943	0	7	regulation of appetite	BP
GO:0032225	0.999999999999996	0.954513755422099	0	4	regulation of synaptic transmission, dopaminergic	BP
GO:0032400	0.999999999999996	0.932671639140104	0	6	melanosome localization	BP
GO:0034148	0.999999999999996	0.987845374088152	0	1	negative regulation of toll-like receptor 5 signaling pathway	BP
GO:0034312	0.999999999999996	0.989495290299069	0	1	diol biosynthetic process	BP
GO:0035928	0.999999999999996	0.972220570013736	0	3	rRNA import into mitochondrion	BP
GO:0042269	0.999999999999996	0.976081389305653	0	2	regulation of natural killer cell mediated cytotoxicity	BP
GO:0042766	0.999999999999996	0.976500180272669	0	2	NA	NA
GO:0046057	0.999999999999996	0.987355719830747	0	1	dADP catabolic process	BP
GO:0046067	0.999999999999996	0.987355719830747	0	1	dGDP catabolic process	BP
GO:0046292	0.999999999999996	0.990721074765473	0	1	formaldehyde metabolic process	BP
GO:0046458	0.999999999999996	0.990721074765473	0	1	hexadecanal metabolic process	BP
GO:0048261	0.999999999999996	0.970986246373466	0	3	negative regulation of receptor-mediated endocytosis	BP
GO:0051049	0.999999999999996	0.968711729882986	0	3	regulation of transport	BP
GO:0060578	0.999999999999996	0.988631149096458	0	1	superior vena cava morphogenesis	BP
GO:0060682	0.999999999999996	0.987698277967102	0	1	primary ureteric bud growth	BP
GO:0060764	0.999999999999996	0.975859894677573	0	2	cell-cell signaling involved in mammary gland development	BP
GO:0061611	0.999999999999996	0.990721074765473	0	1	mannose to fructose-6-phosphate metabolic process	BP
GO:0061619	0.999999999999996	0.990721074765473	0	1	glycolytic process from mannose through fructose-6-phosphate	BP
GO:0061762	0.999999999999996	0.95023062810108	0	4	CAMKK-AMPK signaling cascade	BP
GO:0070142	0.999999999999996	0.988386635897554	0	1	synaptic vesicle budding	BP
GO:0070429	0.999999999999996	0.987845374088152	0	1	negative regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway	BP
GO:0072531	0.999999999999996	0.937057991418051	0	6	pyrimidine-containing compound transmembrane transport	BP
GO:0072666	0.999999999999996	0.987845374088152	0	1	establishment of protein localization to vacuole	BP
GO:0090179	0.999999999999996	0.867927585672778	0	12	planar cell polarity pathway involved in neural tube closure	BP
GO:0097212	0.999999999999996	0.988386635897554	0	1	lysosomal membrane organization	BP
GO:0097744	0.999999999999996	0.990721074765473	0	1	renal urate salt excretion	BP
GO:1900220	0.999999999999996	0.984322030405412	0	2	semaphorin-plexin signaling pathway involved in bone trabecula morphogenesis	BP
GO:1901381	0.999999999999996	0.830387568000865	0	16	positive regulation of potassium ion transmembrane transport	BP
GO:1902037	0.999999999999996	0.971296838874005	0	3	negative regulation of hematopoietic stem cell differentiation	BP
GO:1902239	0.999999999999996	0.988631149096458	0	1	negative regulation of intrinsic apoptotic signaling pathway in response to osmotic stress by p53 class mediator	BP
GO:1902824	0.999999999999996	0.988386635897554	0	1	positive regulation of late endosome to lysosome transport	BP
GO:1902908	0.999999999999996	0.990721074765473	0	1	regulation of melanosome transport	BP
GO:1990386	0.999999999999996	0.988386635897554	0	1	mitotic cleavage furrow ingression	BP
GO:2000003	0.999999999999996	0.987355719830747	0	1	positive regulation of DNA damage checkpoint	BP
GO:2000124	0.999999999999996	0.96704899328892	0	3	regulation of endocannabinoid signaling pathway	BP
GO:2000685	0.999999999999996	0.987356912104276	0	1	positive regulation of cellular response to X-ray	BP
GO:0002839	0.999999999999996	0.960602976899176	0	4	positive regulation of immune response to tumor cell	BP
GO:0006984	0.999999999999996	0.987268539706253	0	1	ER-nucleus signaling pathway	BP
GO:0018021	0.999999999999996	0.988400024412994	0	1	peptidyl-histidine methylation	BP
GO:0021785	0.999999999999996	0.930189447048106	0	6	branchiomotor neuron axon guidance	BP
GO:0032386	0.999999999999996	0.964282411735335	0	3	regulation of intracellular transport	BP
GO:0035883	0.999999999999996	0.967627389661582	0	3	enteroendocrine cell differentiation	BP
GO:0045963	0.999999999999996	0.966419684513228	0	3	negative regulation of dopamine metabolic process	BP
GO:0046498	0.999999999999996	0.974665689474643	0	3	S-adenosylhomocysteine metabolic process	BP
GO:0060733	0.999999999999996	0.974786403485534	0	2	NA	NA
GO:0071242	0.999999999999996	0.954591192778664	0	4	cellular response to ammonium ion	BP
GO:0071264	0.999999999999996	0.974786403485534	0	2	positive regulation of translational initiation in response to starvation	BP
GO:0086030	0.999999999999996	0.988400024412994	0	1	adenylate cyclase-activating adrenergic receptor signaling pathway involved in cardiac muscle relaxation	BP
GO:0090292	0.999999999999996	0.967311768353446	0	3	nuclear matrix anchoring at nuclear membrane	BP
GO:1901899	0.999999999999996	0.988400024412994	0	1	positive regulation of relaxation of cardiac muscle	BP
GO:1904479	0.999999999999996	0.979516753336883	0	2	negative regulation of intestinal absorption	BP
GO:1904936	0.999999999999996	0.987210832018537	0	1	interneuron migration	BP
GO:2000707	0.999999999999996	0.988400024412994	0	1	positive regulation of dense core granule biogenesis	BP
GO:0001572	0.999999999999996	0.987112489286714	0	1	lactosylceramide biosynthetic process	BP
GO:0001781	0.999999999999996	0.968313453897618	0	3	neutrophil apoptotic process	BP
GO:0007418	0.999999999999996	0.978230731455972	0	2	ventral midline development	BP
GO:0014889	0.999999999999996	0.96937607124334	0	3	muscle atrophy	BP
GO:0015706	0.999999999999996	0.988233474841019	0	1	nitrate transmembrane transport	BP
GO:0021822	0.999999999999996	0.990557177198987	0	1	negative regulation of cell motility involved in cerebral cortex radial glia guided migration	BP
GO:0042126	0.999999999999996	0.968880354920341	0	3	nitrate metabolic process	BP
GO:0044089	0.999999999999996	0.98789032767231	0	1	positive regulation of cellular component biogenesis	BP
GO:0048012	0.999999999999996	0.912656326556632	0	8	hepatocyte growth factor receptor signaling pathway	BP
GO:0060032	0.999999999999996	0.978230731455972	0	2	notochord regression	BP
GO:0071539	0.999999999999996	0.795614786846749	0	21	protein localization to centrosome	BP
GO:0072705	0.999999999999996	0.987112489286714	0	1	cellular response to mercaptoethanol	BP
GO:0072752	0.999999999999996	0.953075218016032	0	4	cellular response to rapamycin	BP
GO:0098532	0.999999999999996	0.91775928241937	0	8	NA	NA
GO:0099183	0.999999999999996	0.950777816586322	0	4	trans-synaptic signaling by BDNF, modulating synaptic transmission	BP
GO:1901624	0.999999999999996	0.991898343474093	0	1	negative regulation of lymphocyte chemotaxis	BP
GO:1902607	0.999999999999996	0.988212131210079	0	1	negative regulation of large conductance calcium-activated potassium channel activity	BP
GO:1903565	0.999999999999996	0.977098766514079	0	2	negative regulation of protein localization to cilium	BP
GO:1990785	0.999999999999996	0.959854012188651	0	4	response to water-immersion restraint stress	BP
GO:0002753	0.999999999999997	0.97992074625988	0	2	cytoplasmic pattern recognition receptor signaling pathway	BP
GO:0002819	0.999999999999997	0.916407745698258	0	8	regulation of adaptive immune response	BP
GO:0006185	0.999999999999997	0.993041980292296	0	1	dGDP biosynthetic process	BP
GO:0015803	0.999999999999997	0.966316837566743	0	3	branched-chain amino acid transport	BP
GO:0019677	0.999999999999997	0.95669836394967	0	4	NAD catabolic process	BP
GO:0021602	0.999999999999997	0.975246210416662	0	2	cranial nerve morphogenesis	BP
GO:0035793	0.999999999999997	0.96458474332894	0	3	positive regulation of metanephric mesenchymal cell migration by platelet-derived growth factor receptor-beta signaling pathway	BP
GO:0036071	0.999999999999997	0.987577786253631	0	1	N-glycan fucosylation	BP
GO:0042489	0.999999999999997	0.975287103743602	0	2	negative regulation of odontogenesis of dentin-containing tooth	BP
GO:0043112	0.999999999999997	0.987577786253631	0	1	receptor metabolic process	BP
GO:0043382	0.999999999999997	0.956364878127392	0	4	positive regulation of memory T cell differentiation	BP
GO:0044357	0.999999999999997	0.989026715306512	0	1	regulation of rRNA stability	BP
